Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Women's Apparel,60.00,400,"24,000","9,600.00",In-store
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.00,400,"20,000","7,000.00",In-store
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,60.00,400,"24,000","9,600.00",In-store
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,55.00,400,"22,000","7,700.00",In-store
Kohl's,1185732,8/6/2021,Northeast,New Jersey,Newark,Women's Apparel,55.00,400,"22,000","8,800.00",In-store
Sports Direct,1185732,7/11/2021,Northeast,New Jersey,Newark,Men's Street Footwear,60.00,400,"24,000","8,400.00",In-store
Sports Direct,1185732,3/7/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.00,400,"20,000","8,000.00",In-store
Sports Direct,1185732,4/8/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.00,400,"20,000","8,000.00",In-store
Foot Locker,1185732,3/12/2021,Northeast,Connecticut,Hartford,Women's Apparel,70.00,400,"28,000","9,800.00",In-store
Foot Locker,1185732,6/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,55.00,400,"22,000","8,800.00",In-store
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,60.00,400,"24,000","7,200.00",In-store
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,70.00,400,"28,000","8,400.00",In-store
Amazon,1185732,10/5/2021,Northeast,Vermont,Burlington,Women's Apparel,65.00,400,"26,000","10,400.00",In-store
Amazon,1185732,12/6/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.00,400,"22,000","9,900.00",In-store
Amazon,1185732,11/8/2021,Northeast,Vermont,Burlington,Women's Apparel,65.00,400,"26,000","10,400.00",In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.00,400,"24,000","10,800.00",In-store
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Apparel,80.00,400,"32,000","11,200.00",Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,65.00,400,"26,000","7,800.00",Outlet
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Street Footwear,30.00,395,"11,850","4,740.00",Online
Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,375,"20,625","10,313.00",Outlet
Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,40.00,375,"15,000","3,750.00",Outlet
Foot Locker,1185732,2/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.00,375,"26,250","7,875.00",Outlet
Foot Locker,1185732,12/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,70.00,375,"26,250","14,438.00",Outlet
West Gear,1128299,1/19/2020,West,Nevada,Las Vegas,Women's Apparel,55.00,375,"20,625","4,125.00",Outlet
West Gear,1128299,2/27/2020,West,Nevada,Las Vegas,Women's Street Footwear,60.00,375,"22,500","7,875.00",In-store
West Gear,1128299,2/3/2020,West,Nevada,Las Vegas,Women's Apparel,75.00,375,"28,125","4,219.00",In-store
West Gear,1128299,4/4/2020,West,Colorado,Denver,Women's Street Footwear,65.00,375,"24,375","8,531.00",In-store
West Gear,1128299,9/4/2020,West,Colorado,Denver,Men's Athletic Footwear,65.00,375,"24,375","8,531.00",In-store
West Gear,1128299,10/4/2020,West,Colorado,Denver,Women's Street Footwear,65.00,375,"24,375","12,188.00",In-store
West Gear,1128299,5/18/2020,West,Colorado,Denver,Men's Apparel,75.00,375,"28,125","15,469.00",In-store
West Gear,1128299,12/6/2020,West,Washington,Seattle,Women's Apparel,65.00,375,"24,375","4,875.00",In-store
West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's Apparel,85.00,375,"31,875","7,969.00",In-store
West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's Street Footwear,60.00,375,"22,500","5,625.00",In-store
West Gear,1128299,7/24/2020,West,Washington,Seattle,Women's Apparel,75.00,375,"28,125","5,625.00",In-store
Foot Locker,1185732,11/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00,375,"20,625","9,281.00",Outlet
Foot Locker,1185732,10/12/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.00,375,"16,875","5,906.00",Outlet
Kohl's,1189833,1/16/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.00,375,"16,875","5,063.00",Outlet
Kohl's,1189833,1/20/2021,Midwest,Montana,Billings,Women's Apparel,60.00,375,"22,500","5,625.00",Outlet
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45.00,375,"16,875","6,750.00",Outlet
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,Men's Apparel,55.00,375,"20,625","12,375.00",Outlet
Sports Direct,1197831,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,35.00,375,"13,125","6,563.00",Outlet
Sports Direct,1197831,6/5/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40.00,375,"15,000","8,250.00",Outlet
Foot Locker,1185732,8/6/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,40.00,375,"15,000","6,000.00",Outlet
Sports Direct,1197831,10/8/2021,South,Alabama,Birmingham,Women's Athletic Footwear,35.00,375,"13,125","6,563.00",Outlet
Amazon,1185732,12/20/2021,Northeast,Maine,Portland,Women's Apparel,60.00,375,"22,500","9,000.00",Outlet
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's Street Footwear,65.00,375,"24,375","8,531.00",Outlet
West Gear,1128299,10/1/2021,Northeast,Maine,Portland,Men's Street Footwear,35.00,375,"13,125","3,281.00",Outlet
West Gear,1128299,10/1/2021,Northeast,Maine,Portland,Men's Athletic Footwear,45.00,375,"16,875","3,375.00",Outlet
West Gear,1128299,10/1/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,375,"16,875","4,219.00",Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Apparel,80.00,375,"30,000","9,000.00",Outlet
Foot Locker,1128299,10/1/2021,West,Alaska,Anchorage,Men's Street Footwear,35.00,375,"13,125","3,281.00",Outlet
Foot Locker,1128299,10/1/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.00,375,"16,875","3,375.00",Outlet
Foot Locker,1128299,10/1/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,375,"16,875","4,219.00",Outlet
Foot Locker,1128299,10/2/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.00,375,"16,875","3,375.00",Outlet
Foot Locker,1128299,10/2/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,375,"16,875","4,219.00",Outlet
Foot Locker,1128299,9/3/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.00,375,"22,500","5,625.00",Outlet
Foot Locker,1128299,11/5/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60.00,375,"22,500","4,500.00",Outlet
Foot Locker,1128299,11/5/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.00,375,"22,500","5,625.00",Outlet
Walmart,1128299,11/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.00,375,"24,375","6,094.00",Outlet
Walmart,1128299,11/9/2021,West,Hawaii,Honolulu,Women's Apparel,60.00,375,"22,500","9,000.00",Outlet
Walmart,1128299,10/11/2021,West,Hawaii,Honolulu,Men's Apparel,85.00,375,"31,875","4,781.00",Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,60.00,375,"22,500","10,125.00",Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,75.00,375,"28,125","12,656.00",Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55.00,375,"20,625","6,188.00",In-store
Sports Direct,1185732,2/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,30.00,375,"11,250","3,938.00",In-store
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Men's Apparel,45.00,375,"16,875","6,750.00",In-store
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.00,375,"13,125","4,594.00",In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,25.00,375,"9,375","3,281.00",In-store
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30.00,375,"11,250","4,500.00",In-store
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Men's Apparel,40.00,375,"15,000","5,250.00",In-store
West Gear,1185732,11/1/2021,Midwest,Missouri,St. Louis,Men's Apparel,35.00,375,"13,125","4,594.00",In-store
West Gear,1185732,11/2/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.00,375,"9,375","3,281.00",In-store
West Gear,1185732,11/2/2021,West,Utah,Salt Lake City,Men's Apparel,35.00,375,"13,125","4,594.00",In-store
West Gear,1185732,12/5/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00,375,"11,250","3,938.00",In-store
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Apparel,45.00,375,"16,875","5,906.00",In-store
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,55.00,375,"20,625","8,250.00",In-store
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Street Footwear,55.00,375,"20,625","8,250.00",In-store
West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,40.00,375,"15,000","6,000.00",Online
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,375,"13,125","5,250.00",Online
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Athletic Footwear,30.00,375,"11,250","5,063.00",Online
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Athletic Footwear,45.00,375,"16,875","8,438.00",Online
Foot Locker,1128299,2/23/2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,375,"15,000","6,000.00",Online
Foot Locker,1128299,2/23/2021,West,Idaho,Boise,Women's Street Footwear,40.00,375,"15,000","5,250.00",Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Athletic Footwear,55.00,375,"20,625","8,250.00",Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Women's Apparel,70.00,375,"26,250","6,563.00",Online
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,375,"18,750","6,563.00",Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Women's Apparel,70.00,375,"26,250","6,563.00",Online
Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,375,"16,875","5,906.00",Online
Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Men's Apparel,55.00,375,"20,625","6,188.00",Online
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Women's Street Footwear,45.00,375,"16,875","5,906.00",Online
Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Women's Apparel,55.00,375,"20,625","5,156.00",Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Women's Apparel,75.00,375,"28,125","7,031.00",Online
Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,50.00,375,"18,750","6,563.00",Online
Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Apparel,75.00,375,"28,125","7,031.00",Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Apparel,70.00,375,"26,250","7,875.00",Online
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,40.00,375,"15,000","3,750.00",Online
Sports Direct,1128299,12/3/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.00,375,"18,750","7,500.00",Online
Sports Direct,1128299,12/3/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,50.00,375,"18,750","6,563.00",Online
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,375,"20,625","7,219.00",Online
Amazon,1185732,11/2/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,30.00,375,"11,250","4,500.00",Online
Amazon,1185732,9/3/2021,Midwest,Ohio,Columbus,Men's Apparel,40.00,375,"15,000","5,250.00",Online
Amazon,1185732,10/4/2021,Midwest,Ohio,Columbus,Men's Apparel,45.00,375,"16,875","5,906.00",Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's Apparel,55.00,375,"20,625","8,250.00",Online
Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,25.00,375,"9,375","3,750.00",Online
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.00,375,"9,375","3,281.00",Online
Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,35.00,375,"13,125","5,250.00",Online
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's Street Footwear,25.00,375,"9,375","3,750.00",Online
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,40.00,375,"15,000","5,250.00",Online
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.00,375,"15,000","6,000.00",Online
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Apparel,55.00,375,"20,625","7,219.00",Online
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,50.00,375,"18,750","6,563.00",Online
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,55.00,375,"20,625","8,250.00",Online
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.00,375,"9,375","3,281.00",Online
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Apparel,25.00,375,"9,375","3,750.00",Online
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,45.00,375,"16,875","6,750.00",Online
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,50.00,375,"18,750","7,500.00",Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40.00,375,"15,000","5,250.00",Online
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,75.00,375,"28,125","11,250.00",Online
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,60.00,375,"22,500","9,000.00",Online
Foot Locker,1185732,11/7/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.00,375,"20,625","8,250.00",Online
Sports Direct,1185732,8/7/2021,Midwest,North Dakota,Fargo,Women's Apparel,55.00,375,"20,625","8,250.00",In-store
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,55.00,375,"20,625","8,250.00",In-store
West Gear,1185732,2/7/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,55.00,375,"20,625","8,250.00",In-store
West Gear,1185732,3/10/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.00,375,"16,875","5,063.00",In-store
West Gear,1185732,9/7/2021,Midwest,Indiana,Indianapolis,Women's Apparel,60.00,375,"22,500","9,000.00",In-store
Sports Direct,1185732,10/22/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,55.00,375,"20,625","8,250.00",In-store
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,Women's Apparel,70.00,375,"26,250","10,500.00",In-store
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,55.00,375,"20,625","8,250.00",In-store
Kohl's,1185732,6/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,45.00,375,"16,875","5,906.00",In-store
Kohl's,1185732,7/8/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,45.00,375,"16,875","5,906.00",In-store
Sports Direct,1185732,6/12/2021,Northeast,New Jersey,Newark,Women's Apparel,65.00,375,"24,375","9,750.00",In-store
Sports Direct,1185732,3/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,60.00,375,"22,500","7,875.00",In-store
Sports Direct,1185732,5/6/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.00,375,"18,750","7,500.00",In-store
Sports Direct,1185732,4/8/2021,Northeast,Connecticut,Hartford,Women's Apparel,60.00,375,"22,500","7,875.00",In-store
Foot Locker,1185732,3/12/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55.00,375,"20,625","8,250.00",In-store
Foot Locker,1185732,8/10/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,55.00,375,"20,625","7,219.00",In-store
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,60.00,375,"22,500","6,750.00",In-store
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,65.00,375,"24,375","7,313.00",In-store
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.00,375,"20,625","6,188.00",In-store
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Women's Apparel,75.00,375,"28,125","11,250.00",In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Street Footwear,60.00,375,"22,500","7,875.00",In-store
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's Apparel,50.00,375,"18,750","6,563.00",In-store
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55.00,375,"20,625","6,188.00",Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55.00,375,"20,625","6,188.00",Outlet
Foot Locker,1185732,5/7/2021,Midwest,Illinois,Chicago,Women's Apparel,55.00,350,"19,250","9,625.00",Outlet
Foot Locker,1185732,8/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70.00,350,"24,500","7,350.00",Outlet
West Gear,1128299,1/21/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,65.00,350,"22,750","5,688.00",Outlet
West Gear,1128299,1/25/2020,West,Nevada,Las Vegas,Women's Apparel,80.00,350,"28,000","5,600.00",Outlet
West Gear,1128299,2/28/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,60.00,350,"21,000","6,300.00",In-store
West Gear,1128299,7/3/2020,West,Nevada,Las Vegas,Men's Apparel,70.00,350,"24,500","12,250.00",In-store
West Gear,1128299,1/4/2020,West,Colorado,Denver,Women's Apparel,55.00,350,"19,250","2,888.00",In-store
West Gear,1128299,10/5/2020,West,Colorado,Denver,Women's Street Footwear,55.00,350,"19,250","7,700.00",In-store
West Gear,1128299,5/13/2020,West,Colorado,Denver,Women's Apparel,70.00,350,"24,500","4,900.00",In-store
West Gear,1128299,6/14/2020,West,Washington,Seattle,Men's Athletic Footwear,75.00,350,"26,250","6,563.00",In-store
West Gear,1128299,6/18/2020,West,Washington,Seattle,Women's Apparel,80.00,350,"28,000","5,600.00",In-store
West Gear,1128299,7/22/2020,West,Washington,Seattle,Women's Athletic Footwear,60.00,350,"21,000","6,300.00",In-store
Foot Locker,1185732,12/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.00,350,"17,500","6,125.00",Outlet
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,55.00,350,"19,250","11,550.00",Outlet
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,40.00,350,"14,000","4,200.00",Outlet
Sports Direct,1197831,7/5/2021,South,Tennessee,Knoxville,Men's Apparel,35.00,350,"12,250","4,900.00",Outlet
Foot Locker,1185732,1/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,50.00,350,"17,500","8,750.00",Outlet
Sports Direct,1197831,8/16/2021,South,Alabama,Birmingham,Women's Athletic Footwear,35.00,350,"12,250","6,738.00",Outlet
Sports Direct,1197831,9/21/2021,South,Alabama,Birmingham,Women's Athletic Footwear,60.00,350,"21,000","12,600.00",Outlet
Sports Direct,1197831,9/22/2021,South,Alabama,Birmingham,Men's Apparel,45.00,350,"15,750","7,088.00",Outlet
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Apparel,55.00,350,"19,250","5,775.00",Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,350,"19,250","4,813.00",Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,350,"19,250","4,813.00",Outlet
Foot Locker,1128299,10/2/2021,West,Hawaii,Honolulu,Women's Apparel,45.00,350,"15,750","6,300.00",Outlet
Foot Locker,1128299,9/3/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,55.00,350,"19,250","3,850.00",Outlet
Foot Locker,1128299,10/4/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.00,350,"22,750","5,688.00",Outlet
Foot Locker,1128299,10/6/2021,West,Hawaii,Honolulu,Men's Apparel,85.00,350,"29,750","4,463.00",Outlet
Walmart,1128299,10/8/2021,West,Hawaii,Honolulu,Women's Apparel,75.00,350,"26,250","10,500.00",Outlet
Walmart,1128299,11/9/2021,West,Hawaii,Honolulu,Men's Apparel,75.00,350,"26,250","3,938.00",Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70.00,350,"24,500","6,125.00",Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,65.00,350,"22,750","4,550.00",In-store
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Street Footwear,30.00,350,"10,500","3,675.00",In-store
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1128299,2/24/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1128299,2/24/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,55.00,350,"19,250","6,738.00",In-store
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.00,350,"19,250","6,738.00",In-store
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Street Footwear,55.00,350,"19,250","6,738.00",In-store
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.00,350,"17,500","6,125.00",In-store
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Apparel,60.00,350,"21,000","6,300.00",In-store
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's Apparel,35.00,350,"12,250","6,125.00",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,30.00,350,"10,500","5,250.00",In-store
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Women's Apparel,50.00,350,"17,500","8,750.00",In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.00,350,"10,500","3,675.00",In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Apparel,40.00,350,"14,000","4,900.00",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's Apparel,30.00,350,"10,500","5,250.00",In-store
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,40.00,350,"14,000","7,000.00",In-store
West Gear,1185732,12/17/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,35.00,350,"12,250","4,900.00",In-store
West Gear,1185732,12/17/2021,Midwest,Missouri,St. Louis,Men's Apparel,45.00,350,"15,750","5,513.00",In-store
West Gear,1185732,10/3/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00,350,"10,500","3,675.00",In-store
West Gear,1185732,11/8/2021,West,Utah,Salt Lake City,Men's Apparel,30.00,350,"10,500","3,675.00",In-store
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Apparel,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Street Footwear,30.00,350,"10,500","3,675.00",In-store
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Street Footwear,55.00,350,"19,250","6,738.00",In-store
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Athletic Footwear,55.00,350,"19,250","6,738.00",In-store
West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Street Footwear,55.00,350,"19,250","6,738.00",In-store
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Street Footwear,40.00,350,"14,000","4,900.00",In-store
West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Street Footwear,50.00,350,"17,500","6,125.00",In-store
West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Apparel,60.00,350,"21,000","6,300.00",In-store
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's Apparel,45.00,350,"15,750","5,513.00",In-store
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Apparel,60.00,350,"21,000","7,350.00",In-store
West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,Men's Apparel,50.00,350,"17,500","7,875.00",Online
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,350,"12,250","5,513.00",Online
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Apparel,35.00,350,"12,250","4,288.00",Online
Foot Locker,1128299,2/23/2021,West,Arizona,Phoenix,Women's Apparel,40.00,350,"14,000","3,500.00",Online
Foot Locker,1128299,3/22/2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,350,"17,500","7,000.00",Online
Foot Locker,1128299,3/22/2021,West,Arizona,Phoenix,Women's Street Footwear,50.00,350,"17,500","6,125.00",Online
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Women's Street Footwear,55.00,350,"19,250","6,738.00",Online
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,50.00,350,"17,500","6,125.00",Online
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,45.00,350,"15,750","5,513.00",Online
Kohl's,1128299,12/22/2021,West,Arizona,Phoenix,Men's Apparel,55.00,350,"19,250","5,775.00",Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,60.00,350,"21,000","8,400.00",Online
Kohl's,1128299,5/27/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.00,350,"19,250","6,738.00",Online
Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,50.00,350,"17,500","6,125.00",Online
